County,StateFIPS,n_school_districts,n_counties,n_tracts,n_blocks,n_ISPs,zoom_5_5_coverage_pct,fcc_25_3_coverage_pct,other_100_20_coverage_pct,max_MaxAdDown,median_MaxAdDown,mean_MaxAdDown,min_MaxAdDown,std_MaxAdDown,max_MaxAdUp,median_MaxAdUp,mean_MaxAdUp,min_MaxAdUp,std_MaxAdUp,n_LEADIDs
27135,27,6,1,5,629,8,0.9625890736342043,0.85055423594616,0.5882818685669042,1000.0,150.0,465.87372050672997,0.0,464.09546129343005,1000.0,20.0,433.1342165479018,0.0,490.57803506424955,6
27137,27,14,1,75,955,29,0.9049724009986029,0.644969194475619,0.3467167495018437,10000.0,25.0,636.1668422619729,0.0,1876.5084066587133,10000.0,3.0,495.35578617072446,0.0,1884.7875793409294,14
27139,27,9,1,32,310,27,0.9647029131814249,0.8506994519757716,0.5812301701759446,10000.0,250.0,963.7010924430343,0.0,2272.6131453594685,10000.0,50.0,837.7524004182291,0.0,2294.617616591052,9
27141,27,7,1,19,276,19,0.9538538916132278,0.7533635106249215,0.4892493398717465,10000.0,60.0,1081.9591034829623,0.0,2644.885989626588,10000.0,10.0,973.8052873129636,0.0,2667.69787904382,7
27143,27,7,1,4,508,17,0.9698748796920116,0.8091434071222329,0.278055822906641,1000.0,50.0,169.79636669874878,0.0,296.3013805854671,1000.0,10.0,101.94222444658325,0.0,246.24709581528313,7
27145,27,16,1,37,630,25,0.9302023317620128,0.7764651108653902,0.42006634464296105,2000.0,50.0,271.8558943917438,0.0,400.5587194376077,2000.0,10.0,140.61484785349862,0.0,302.631119137561,16
27147,27,7,1,8,569,16,0.9622641509433962,0.8452118191527234,0.7333214667141331,10000.0,300.0,1976.8101281594872,0.0,3521.1984940843513,10000.0,300.0,1943.7989893912425,0.0,3535.407647359352,7
27149,27,7,1,3,576,11,0.9835164835164835,0.7049992261259866,0.6451013774957437,1000.0,250.0,435.1716452561523,0.0,454.19339568623695,1000.0,100.0,384.57509487695404,0.0,445.82424615021597,7
27151,27,5,1,4,715,17,0.9826837140019861,0.7878599801390268,0.464746772591857,1000.0,50.0,334.1048021350546,0.0,420.68868562112584,1000.0,10.0,253.81022567030786,0.0,395.1472988466303,5
27153,27,12,1,8,518,14,0.9625630292074969,0.7992103510607934,0.3887356103130054,2000.0,50.0,252.6437326610218,0.0,381.7261011710829,2000.0,10.0,185.27789610883835,0.0,353.04737707679925,12
27155,27,6,1,2,474,11,0.9684870483418577,0.7511961722488039,0.6888302260353077,1000.0,100.0,246.99175053621514,0.0,327.4090325600409,1000.0,15.0,151.95215706979047,0.0,272.50332123749325,6
27157,27,7,1,6,517,16,0.8608419940109212,0.7247959603076742,0.3456637895602137,1000.0,60.0,223.7198121073337,0.0,346.0382987133741,1000.0,15.0,192.39789407550936,0.0,343.90755354781254,7
27159,27,5,1,3,618,12,0.9640608604407135,0.8890346274921301,0.7345225603357818,1000.0,1000.0,720.5209863588667,0.0,437.56167529026686,1000.0,1000.0,639.8364506820566,0.0,476.3293959262701,5
27161,27,9,1,5,372,14,0.9707561941604494,0.8105369807497467,0.6511006723772681,10000.0,250.0,2147.614146265082,0.0,3865.5086207671498,10000.0,250.0,2110.539336741273,0.0,3881.8797682914533,9
27163,27,8,1,59,352,23,0.9315390413692192,0.857446902851062,0.534030949319381,10000.0,100.0,1615.2261231765174,0.0,3253.8944021259113,10000.0,10.0,1360.5019792488804,0.0,3325.183583352259,8
27165,27,6,1,3,541,17,0.9815780150817349,0.6587884002226834,0.2819980768257503,1200.0,25.0,103.80125512424718,0.0,217.16607175004955,1000.0,10.0,39.52718103142871,0.0,91.97400779809499,6
27167,27,5,1,2,995,11,0.9855820750121773,0.8909887968826108,0.5660983925962007,1000.0,100.0,385.52518265952267,0.0,438.7562211566807,1000.0,20.0,367.6972074037993,0.0,452.34582098969344,5
27169,27,8,1,13,464,16,0.814014014014014,0.6495695695695696,0.353993993993994,1000.0,60.0,278.8606263863864,0.0,402.87642812550126,1000.0,15.0,177.00769041041042,0.0,340.5174854024542,8
27171,27,13,1,27,408,23,0.9463583404796404,0.7412543986752225,0.37229795664902265,10000.0,40.0,927.5389033917852,0.0,2532.543682566971,10000.0,4.0,783.8771121625218,0.0,2553.866800292725,13
27173,27,8,1,4,874,17,0.9654868193527897,0.6379292091611674,0.3380386067685358,1000.0,50.0,134.94671277834632,0.0,248.62869418870451,1000.0,10.0,94.30314472244768,0.0,231.0687824340549,8
28001,28,1,1,10,190,10,0.8919722497522299,0.6065411298315163,0.39544103072348863,1000.0,25.0,186.88777006937562,0.0,287.9977185580784,1000.0,3.5,102.50200991080278,0.0,286.3094517485151,1
28003,28,2,1,10,268,14,0.9465068316576437,0.651456560969322,0.3874709976798144,2000.0,25.0,592.9257984016499,0.0,803.9364207236086,2000.0,4.0,391.8019917504511,0.0,782.0974856565122,2
28005,28,1,1,4,429,7,0.9496255956432947,0.6575901974132062,0.0020422055820285907,1000.0,25.0,21.56526616746086,0.0,37.09291718076156,50.0,10.0,6.163046970728386,0.0,4.601033863926896,1
28007,28,2,1,6,369,8,0.934453781512605,0.6943577430972389,0.22376950780312124,1000.0,25.0,220.14707226890755,0.0,392.6056563272685,1000.0,25.0,210.99130468187275,0.0,397.0450753585967,2
28009,28,1,1,3,197,10,0.9070567986230637,0.6041308089500861,0.35972461273666095,1000.0,25.0,360.4957590361446,0.0,469.2018327440142,1000.0,3.0,350.9042822719449,0.0,476.09173383589837,1
28011,28,3,1,9,636,14,0.9484600879949717,0.7747747747747747,0.17536140791954746,1000.0,25.0,195.99659249947624,0.0,369.8919953666447,940.0,25.0,22.64162581185837,0.0,23.076116958128154,3
28013,28,1,1,5,205,11,0.9786374133949192,0.6570438799076213,0.4226327944572748,10000.0,25.0,337.3273672055427,0.0,506.57022519849284,10000.0,4.0,321.25817090069285,0.0,508.41698939565623,1
28015,28,1,1,3,343,10,0.9227823867262285,0.8040842373962986,0.26419910657306955,1000.0,25.0,279.37498915124445,0.0,432.0054554699039,1000.0,25.0,198.40039821314613,0.0,379.1216567636742,1
28017,28,3,1,5,260,13,0.9120922832140016,0.5294351630867143,0.3500397772474145,1200.0,25.0,341.2739522673031,0.0,476.4412653034525,1000.0,2.0,249.35963404932377,0.0,427.4727129514182,3
28019,28,1,1,3,286,7,0.9444444444444444,0.4673202614379085,0.2549019607843137,1000.0,18.0,182.86471023965143,0.0,359.41814870626445,1000.0,1.5,171.86950762527235,0.0,364.3704693892009,1
28021,28,1,1,3,262,3,0.9336569579288025,0.47572815533980584,0.09385113268608414,100.0,18.0,30.41790938511327,0.0,27.904599203909665,100.0,1.5,7.329417475728155,0.0,17.845096866520855,1
28023,28,2,1,5,353,11,0.8402625820568927,0.5921225382932166,0.36280087527352295,1200.0,25.0,374.38819256017507,0.0,479.22200194334016,1024.0,2.0,164.49339868708972,0.0,356.73514546395376,2
28025,28,1,1,5,295,8,0.8712011577424024,0.5940665701881331,0.45803183791606367,1200.0,25.0,514.3959218523878,0.0,549.648670679859,1000.0,3.0,218.63315484804633,0.0,401.9699693227077,1
28027,28,2,1,7,528,12,0.955210375508973,0.7623284572462675,0.20268436133313225,1000.0,50.0,195.66959915548182,0.0,355.1277967194786,940.0,25.0,20.87979248982054,0.0,25.527594998196093,2
28029,28,2,1,8,416,9,0.9001331557922769,0.4703728362183755,0.1321571238348868,1000.0,18.0,99.59354860186419,0.0,261.4174096103711,1000.0,1.5,41.883552596537946,0.0,178.83594748396368,2
28031,28,1,1,5,423,9,0.7816901408450704,0.2965571205007825,0.0,25.0,10.0,13.15614710485133,0.0,9.079530314141067,25.0,1.0,1.4097809076682317,0.0,1.1900509608713186,1
28033,28,1,1,41,176,14,0.9088008508375433,0.6987503323584153,0.4151821324115927,1200.0,25.0,412.38796968891256,0.0,523.0161125743937,1000.0,4.0,139.12537995214038,0.0,323.42818717357045,1
28035,28,3,1,21,404,18,0.8725736045323674,0.5593944459923841,0.2875452772359989,1200.0,25.0,342.33249447385526,0.0,515.5091685185263,1000.0,3.0,79.08974979102814,0.0,249.02534675511347,3
28037,28,1,1,3,331,6,0.9851446442533229,0.5887412040656763,0.16810007818608289,940.0,25.0,34.67474589523065,0.0,40.65521845220187,940.0,3.0,20.262142298670835,0.0,44.415635727926805,1
28039,28,1,1,6,280,12,0.9114031369224248,0.6057651547265791,0.16405256464603646,1000.0,25.0,164.92745909283593,0.0,347.19340480704517,1000.0,5.0,90.79150487494701,0.0,274.0046888501797,1
28041,28,1,1,4,326,8,0.922233300099701,0.45663010967098705,0.1625124626121635,1000.0,15.0,41.26451046859422,0.0,114.57251826639249,1000.0,2.0,14.468063808574279,0.0,99.11234284763141,1
28043,28,1,1,7,357,14,0.9319781078967944,0.7541047693510555,0.2071931196247068,1000.0,25.0,221.45170758405004,0.0,395.79606731860684,1000.0,25.0,22.181910867865522,0.0,54.436344313559154,1
28045,28,3,1,18,408,12,0.9511809243982371,0.7509323087354504,0.23369872301955022,1000.0,25.0,210.13863984631033,0.0,379.0996992748694,1000.0,10.0,57.54654808452932,0.0,203.04549488272386,3
28047,28,5,1,82,332,17,0.9410771025218195,0.7547359530225637,0.30567509954550937,5000.0,25.0,280.32757623778303,0.0,437.92849403693293,5000.0,10.0,70.3708300687769,0.0,246.81295181066483,5
28049,28,3,1,67,400,17,0.9070306735532835,0.5523347739011278,0.35485401075155476,1200.0,25.0,348.3934735954464,0.0,510.81829543869725,1000.0,3.0,71.10144070833773,0.0,230.8829329083215,3
28051,28,1,1,6,421,9,0.9427168576104746,0.6781232951445717,0.19639934533551553,2000.0,25.0,213.40682815057284,0.0,393.1614548107721,2000.0,25.0,25.297263502454992,0.0,81.63310347923566,1
28053,28,1,1,3,365,7,0.9207792207792208,0.7694805194805194,0.11948051948051948,500.0,25.0,68.15162337662338,0.0,140.55390597451344,100.0,25.0,20.017046753246753,0.0,19.727605403747663,1
28055,28,2,1,1,211,7,0.9463087248322147,0.7416107382550335,0.0,50.0,25.0,22.629194630872483,0.0,7.8367322993581325,50.0,25.0,18.975503355704696,0.0,9.739912112953373,2
28057,28,1,1,6,325,13,0.9626108998732573,0.7287705956907478,0.4790874524714829,1200.0,25.0,440.89926235741444,0.0,478.6378153842244,1000.0,4.0,406.77136628643854,0.0,479.3603852424223,1
28059,28,4,1,43,356,14,0.9422903516681695,0.7172565374211001,0.3015103697024346,1000.0,25.0,269.4166442741208,0.0,419.25941242259876,1000.0,10.0,53.76174549143372,0.0,189.86155178844186,4
28061,28,2,1,7,277,9,0.3717379233759023,0.2248750694058856,0.051637978900610775,1200.0,0.0,61.45324042198778,0.0,237.29677920524193,1000.0,0.0,34.165478067740146,0.0,177.83821624076634,2
28063,28,1,1,4,142,8,0.8271604938271605,0.4567901234567901,0.0345679012345679,100.0,12.0,18.360582716049382,0.0,18.42041858288005,100.0,1.5,4.784493827160494,0.0,17.419882583441186,1
28065,28,1,1,4,321,6,0.8355828220858895,0.5680981595092025,0.2822085889570552,1000.0,25.0,92.8395926380368,0.0,205.77069732819024,1000.0,10.0,88.29933742331289,0.0,207.51149539008617,1
28067,28,2,1,19,318,14,0.7200831194230534,0.5268304608238602,0.324287984353991,1200.0,25.0,380.43570272582815,0.0,535.3494970726408,1000.0,3.0,90.05494633907834,0.0,269.000088396133,2
28069,28,1,1,2,303,9,0.8811728395061729,0.6064814814814815,0.3055555555555556,1200.0,25.0,324.21538888888887,0.0,465.73742675639244,1024.0,2.0,309.0184938271605,0.0,468.6667558270083,1
28071,28,2,1,15,263,14,0.9539609053497943,0.7788065843621399,0.5943930041152263,1000.0,1000.0,564.6485411522633,0.0,483.00851280065194,1000.0,1000.0,553.8453950617285,0.0,494.6799199807828,2
28073,28,2,1,17,258,13,0.8532925812725757,0.5109752709085857,0.28313420394554045,1200.0,25.0,328.3515621005835,0.0,502.1729580341526,1000.0,2.0,110.32134037232565,0.0,298.2038250864136,2
28075,28,2,1,25,409,15,0.848680780060486,0.527270831160705,0.332985712795912,1200.0,25.0,400.65840358744396,0.0,548.7941022613434,1024.0,3.0,56.49789467097717,0.0,205.80331406411833,2
28077,28,1,1,3,308,7,0.8483412322274881,0.3424170616113744,0.004739336492890996,1000.0,10.0,18.115331753554504,0.0,48.116674784544294,1000.0,1.0,4.352862559241706,0.0,47.443491177734174,1
28079,28,1,1,6,278,12,0.8820876288659794,0.4800257731958763,0.16688144329896906,1000.0,18.0,128.00823969072164,0.0,301.7814780794348,1000.0,1.5,109.76344587628866,0.0,307.1935744689735,1
28081,28,4,1,23,268,17,0.895497927311289,0.6347247662199942,0.4902149812011954,1200.0,25.0,536.0564619685722,0.0,537.2951477898938,1000.0,25.0,296.8214398920274,0.0,446.87727105993315,4
28083,28,1,1,8,672,15,0.90501968503937,0.7539370078740157,0.21358267716535434,1000.0,25.0,228.58624212598426,0.0,401.12810248103796,1000.0,25.0,27.71576377952756,0.0,76.34864922485252,1
28085,28,2,1,10,335,13,0.9115156646909399,0.541913632514818,0.20279424216765454,1000.0,25.0,157.0994699407282,0.0,333.3580591092229,100.0,2.0,13.470574936494495,0.0,22.706277682110432,2
28087,28,2,1,18,392,16,0.9148017902813299,0.5535485933503836,0.340153452685422,5000.0,25.0,384.33670971867,0.0,633.4013361252686,5000.0,3.0,107.92177621483376,0.0,505.3648049940944,2
28089,28,2,1,26,372,15,0.9234979179060083,0.7113622843545508,0.35014872099940514,1200.0,50.0,359.47152028554433,0.0,489.575742189299,1000.0,10.0,172.65291231409873,0.0,359.43131037830585,2
28091,28,2,1,6,331,9,0.810403832991102,0.43086926762491445,0.002053388090349076,100.0,18.0,17.59494045174538,0.0,14.251866133508594,100.0,1.5,2.05490212183436,0.0,4.672963949200354,2
28093,28,2,1,10,214,11,0.9100689655172414,0.6391724137931034,0.3133793103448276,1200.0,25.0,312.07424220689654,0.0,460.58562636559003,1000.0,3.0,236.6878300689655,0.0,420.3154060466794,2
28095,28,5,1,11,383,16,0.9217137729923732,0.7432705248990579,0.4831763122476447,1200.0,25.0,492.3917012113055,0.0,491.1729397737642,1000.0,4.0,461.55484701659935,0.0,496.3298428080166,5
28097,28,1,1,4,298,9,0.9170052234474754,0.689495066744051,0.2170632617527568,1000.0,25.0,232.16561810795125,0.0,404.4777148775647,1000.0,25.0,67.01096691816599,0.0,209.31376092284557,1
28099,28,3,1,8,338,13,0.8632732252910295,0.527733394202237,0.330974663318877,1024.0,25.0,340.1132663775394,0.0,464.31843113116764,1024.0,2.0,332.01650125542113,0.0,469.956226956136,3
28101,28,3,1,6,372,9,0.8748738647830474,0.38580558358560374,0.20147998654557686,1000.0,18.0,212.0432600067272,0.0,395.9322511415694,1000.0,1.5,202.5857194752775,0.0,400.61840899116754,3
28103,28,1,1,3,279,6,0.9376693766937669,0.5474254742547425,0.16395663956639567,1024.0,25.0,179.42453116531166,0.0,363.90448209629005,1024.0,2.0,165.60972357723577,0.0,369.93462566110605,1
28105,28,1,1,13,249,15,0.8983507236620667,0.6677886233591384,0.5102659037361158,1000.0,940.0,514.7540397172669,0.0,490.06191277673753,1000.0,940.0,508.36910669808145,0.0,496.5328288136218,1
28107,28,2,1,11,255,15,0.940771349862259,0.6573002754820937,0.4382920110192837,1200.0,25.0,431.4647338842975,0.0,495.2599509098459,1000.0,5.0,265.04530578512396,0.0,431.66021617408944,2
28109,28,4,1,16,330,14,0.9519564140663694,0.763744427934621,0.3563150074294205,1200.0,25.0,341.04646419019315,0.0,456.13780326317186,1000.0,10.0,196.3838304110946,0.0,386.2358343670049,4
28111,28,2,1,3,346,10,0.9136612021857924,0.5131147540983606,0.20218579234972678,1200.0,25.0,186.67302076502733,0.0,368.45748397999284,1000.0,2.0,170.7267825136612,0.0,369.92761715634606,2
28113,28,3,1,11,362,14,0.9182491582491582,0.6684175084175085,0.25333333333333335,1000.0,25.0,244.79851205387206,0.0,409.5456759713486,940.0,10.0,16.776074882154884,0.0,34.13376926420363,3
28115,28,2,1,6,270,16,0.9148637257656645,0.722112953076707,0.5035122225344197,1200.0,115.0,509.5928901376791,0.0,495.83364639891334,1000.0,7.0,479.6456004495645,0.0,497.7436104023075,2
28117,28,3,1,8,281,14,0.8814016172506739,0.6574123989218329,0.4544474393530997,2000.0,25.0,469.2527083557951,0.0,504.9634102648389,2000.0,4.0,461.984502425876,0.0,511.44551082872755,3
28119,28,1,1,3,317,9,0.930327868852459,0.46174863387978143,0.3866120218579235,1200.0,18.0,412.62614754098365,0.0,501.8199239243192,1000.0,2.0,33.391295081967215,0.0,115.90831547816273,1
28121,28,2,1,37,331,16,0.8880866425992779,0.6191335740072202,0.3854793421580425,1200.0,25.0,371.01558684316086,0.0,509.1768152159456,1024.0,5.0,125.86474568792619,0.0,308.7094849428279,2
28123,28,2,1,8,311,11,0.7673037190082644,0.46487603305785125,0.27918388429752067,1000.0,18.0,272.98808367768595,0.0,432.52790190971666,1000.0,1.5,262.7531394628099,0.0,438.3265685108214,2
28125,28,1,1,2,436,7,0.9293756397134084,0.7625383828045036,0.15148413510747186,500.0,25.0,93.38103172978505,0.0,172.06209160272624,50.0,25.0,21.307766632548617,0.0,16.06473028742714,1
28127,28,1,1,9,326,13,0.8996282527881041,0.5483271375464684,0.10687732342007435,1200.0,25.0,41.78668587360595,0.0,114.45471492420519,1000.0,2.0,17.11507063197026,0.0,105.56401564657205,1
28129,28,1,1,5,315,7,0.4456398640996603,0.22083805209513024,0.059456398640996604,1000.0,1.5,66.02229671574179,0.0,235.0695986609597,1000.0,0.256,60.17091959229898,0.0,236.36630815440262,1
28131,28,1,1,5,237,9,0.9172563962983125,0.6494284158954817,0.19052803483941208,1000.0,25.0,197.39811649428418,0.0,377.9470906249644,1000.0,10.0,78.54994447468698,0.0,249.4796246532261,1
28133,28,1,1,7,662,15,0.9488308115543329,0.728748280605227,0.15543328748280605,1000.0,25.0,173.6919097661623,0.0,354.6007311974286,50.0,25.0,20.741948830811552,0.0,16.25432460253786,1
28135,28,2,1,4,354,11,0.9573712255772646,0.7410301953818828,0.1364120781527531,1000.0,25.0,155.26325825932503,0.0,335.90781717132717,1000.0,25.0,17.964555595026642,0.0,31.073637467282968,2
28137,28,2,1,6,193,8,0.941267989109296,0.646052119797744,0.44185141968105796,1200.0,25.0,435.1540474523532,0.0,520.6654529813228,1000.0,5.0,223.28084014002334,0.0,406.3907938130681,2
28139,28,2,1,6,269,10,0.9394281414597442,0.6331828442437923,0.4996237772761475,2000.0,25.0,517.2493559066968,0.0,505.21250112486524,2000.0,5.0,458.88777276147476,0.0,498.1844691120131,2
28141,28,1,1,7,303,11,0.9023041474654377,0.6589861751152074,0.5170506912442396,2000.0,1000.0,519.2917394777265,0.0,494.32891407910256,2000.0,1000.0,512.0508079877112,0.0,501.5523550760536,1
28143,28,1,1,4,539,11,0.9356254572055597,0.7432333577176299,0.21872713972201902,1200.0,50.0,234.76101243599123,0.0,433.34370926672943,1000.0,25.0,18.981272860277983,0.0,29.348486485568134,1
28145,28,2,1,6,290,13,0.9119759091962011,0.7593236043548761,0.5747046560111189,1200.0,1000.0,559.1897549223997,0.0,488.85303421973623,1000.0,1000.0,544.6214815844337,0.0,496.64974226145836,2
28147,28,1,1,5,188,8,0.8739290085679314,0.4283965728274174,0.0,50.0,12.0,15.98723623011016,0.0,10.091716183761203,5.0,1.5,1.7021346389228886,0.0,1.1061568101823946,1
28149,28,1,1,13,244,14,0.9361338797814208,0.6065573770491803,0.28688524590163933,1000.0,25.0,80.54180737704918,0.0,169.52447017649143,1000.0,3.0,36.785069672131144,0.0,169.54530410156957,1
28151,28,4,1,19,728,13,0.925219185146983,0.7433384906309094,0.20079078562833075,1000.0,25.0,212.57156609936393,0.0,388.11506153040506,200.0,25.0,22.072591713941893,0.0,17.483656307290413,4
28153,28,1,1,7,316,10,0.8505747126436781,0.42857142857142855,0.2660098522167488,1200.0,18.0,269.16930706075533,0.0,433.28210019960414,1000.0,1.5,28.813402298850576,0.0,124.07129552138836,1
28155,28,1,1,3,292,9,0.9165991902834008,0.7093117408906883,0.345748987854251,1000.0,25.0,323.6122331983806,0.0,452.2933714376706,1000.0,3.0,313.91273522267204,0.0,458.82133134515374,1
28157,28,1,1,3,291,6,0.8950542822677925,0.47285886610373945,0.0,50.0,18.0,18.174759951749095,0.0,10.275846653719654,10.0,1.5,3.601915560916767,0.0,3.673048004070245,1
28159,28,1,1,5,303,10,0.9055649241146712,0.5997751545812254,0.3305227655986509,1024.0,25.0,340.7184328274311,0.0,463.45826072459,1024.0,3.0,331.6790601461495,0.0,469.7513368326305,1
28161,28,2,1,4,280,10,0.8686923494302767,0.5355398806294086,0.27075420510037984,1000.0,25.0,281.6461443298969,0.0,437.901527503563,1000.0,2.0,271.9296169289202,0.0,443.75437343983225,2
28163,28,2,1,7,365,13,0.9319254100202202,0.6823185800943609,0.21680521231184002,1000.0,25.0,192.3935277465738,0.0,366.1252028677716,940.0,25.0,19.810900022466864,0.0,26.233252820630625,2
29001,29,4,1,8,496,16,0.584918226892622,0.4173018574705839,0.2008436320580182,1000.0,5.0,100.7455244579294,0.0,264.50388478949264,400.0,2.0,12.98302212684082,0.0,27.755702030505542,4
29003,29,7,1,5,839,14,0.8641670524096076,0.6132798436455279,0.2582934732294399,2000.0,40.0,265.8443912976393,0.0,423.23775824337076,1000.0,8.0,231.40933981381474,0.0,416.188700247882,7
29005,29,3,1,2,643,12,0.7365103378719112,0.6942763489662128,0.059757942511346446,2000.0,25.0,61.448121533030765,0.0,201.7740060434365,1000.0,3.0,43.801497478567825,0.0,199.2440917527686,3
29007,29,9,1,7,1312,23,0.6754990469407847,0.39513206677698415,0.14957793091891666,1000.0,5.0,91.43988219769172,0.0,259.82020918033686,1000.0,2.0,38.66124722984437,0.0,171.2902543163419,9
29009,29,13,1,10,760,17,0.6857202534289494,0.5863445426907099,0.1612708579915988,1000.0,25.0,104.23078734711875,0.0,252.30402252576607,1000.0,3.0,32.70558448792035,0.0,126.83573933363789,13
29011,29,6,1,3,994,15,0.6068272871960925,0.4830141046045771,0.2812139838647714,1000.0,15.0,99.56814796114374,0.0,217.94096978220765,1000.0,3.0,27.535333077218596,0.0,129.6019006442041,6
29013,29,10,1,4,753,23,0.9166479946224513,0.7584024198969304,0.16827246246919111,2000.0,40.0,85.27981223392338,0.0,211.9224381588635,1024.0,8.0,42.5392223840466,0.0,182.36930100196324,10
29015,29,9,1,8,657,17,0.5385722946347378,0.32153682934222494,0.15201576235222794,1024.0,10.0,158.08837193088814,0.0,352.86727401684374,1000.0,0.768,131.66395756289785,0.0,334.94096756746154,9
29017,29,9,1,3,456,12,0.9138093740169865,0.16844919786096257,0.10978295061340045,1000.0,10.0,60.701416797735135,0.0,163.30022917133172,1000.0,2.0,18.621648317080844,0.0,117.89405495549067,9
29019,29,9,1,40,373,28,0.6114024965907899,0.38298541907059686,0.217612503933704,1000.0,15.0,160.78920455260672,0.0,341.85110207218804,1000.0,2.0,59.792685565928885,0.0,212.62945105899183,9
29021,29,5,1,26,848,25,0.8427566970771108,0.5872218025451799,0.2703817769771631,2000.0,25.0,153.9340389331164,0.0,322.41515346248764,1000.0,4.0,45.794415712708464,0.0,184.61923860983,5
29023,29,7,1,12,616,23,0.7318713719708836,0.30046991615221597,0.14051414355477748,1000.0,10.0,122.58507583156731,0.0,304.6434706399397,200.0,2.0,11.783255597530637,0.0,26.882903127957423,7
29025,29,11,1,3,916,11,0.8699554789602183,0.5878213413758437,0.3074105988797932,1000.0,25.0,316.91835645555074,0.0,451.21934695247626,1000.0,4.0,72.85230561539566,0.0,138.2088009717632,11
29027,29,9,1,11,741,21,0.7134786117836965,0.6436533385685929,0.5239622188774731,1000.0,100.0,332.8776219706389,0.0,444.3649096228434,1000.0,35.0,292.0995349344502,0.0,439.8402130260404,9
29029,29,7,1,19,304,23,0.6225253701547163,0.4955082349026784,0.29920146398269837,1000.0,18.0,174.7616982199301,0.0,338.4098720539293,1000.0,3.0,59.71881300948261,0.0,217.4182612707319,7
29031,29,7,1,19,445,22,0.8752910086201472,0.43811741018058264,0.31101742905681745,2000.0,12.0,242.84935732712515,0.0,394.0858978564219,1000.0,2.0,47.84415830868936,0.0,187.54992515895347,7
29033,29,7,1,3,889,15,0.921685587839138,0.2040921044192162,0.16734013212750945,1000.0,15.0,178.38069604258868,0.0,368.42223013548585,1000.0,5.0,122.55242049900583,0.0,310.90093668514885,7
29035,29,3,1,2,306,11,0.3728620296465222,0.24705435195743064,0.1064234131508932,2000.0,2.0,24.940896997339415,0.0,94.16870945334034,1000.0,0.064,11.3254503990878,0.0,71.05763774991541,3
29037,29,14,1,24,543,31,0.9497738158594997,0.81752261841405,0.16405002660989887,2000.0,25.0,151.07717974986696,0.0,365.3194131888277,1024.0,4.0,32.90282703565726,0.0,150.13583439047972,14
29039,29,5,1,4,602,12,0.8526290400385914,0.6140858658948384,0.2040520984081042,1024.0,25.0,95.98890110950313,0.0,239.74185737998513,215.0,4.0,22.401942112879887,0.0,40.789183915348495,5
29041,29,7,1,3,1181,15,0.7397350711304199,0.18570576710111594,0.1532924439901184,1000.0,5.0,149.9086883039441,0.0,342.95459543245954,1000.0,2.0,130.80805119686514,0.0,330.27938917490394,7
29043,29,13,1,19,419,19,0.7081582633053222,0.5697478991596638,0.15794817927170868,10000.0,25.0,144.06764187675068,0.0,330.290084436862,10000.0,3.0,28.538454551820728,0.0,150.662179710667,13
29045,29,4,1,3,520,10,0.5060091905266879,0.45157299399080947,0.27659950512548603,1000.0,10.0,58.42188052315306,0.0,158.855774111514,1000.0,1.0,41.3895818310357,0.0,157.3877396573164,4
29047,29,9,1,55,730,31,0.9027595269382391,0.7328242382168447,0.36263109612476135,2000.0,25.0,357.0739252721097,0.0,586.8465344054456,1000.0,4.0,139.80130602732254,0.0,333.3958542613803,9
29049,29,9,1,5,471,17,0.786765255060124,0.6134886847412054,0.2391515423108522,1000.0,25.0,248.78518455448503,0.0,416.39912394730015,1000.0,4.0,220.52500843976398,0.0,410.7706542064534,9
29051,29,5,1,18,313,26,0.676667545478513,0.60506195623517,0.4476667545478513,1000.0,30.0,186.65074590034274,0.0,299.35178980426497,1000.0,3.0,67.9115447403111,0.0,212.76122484942312,5
29053,29,11,1,5,832,17,0.6236897692399666,0.5282372165318242,0.3380494998206528,1000.0,25.0,324.9247205770994,0.0,456.05664721100396,1000.0,3.0,314.08361635646247,0.0,462.6783000459419,11
29055,29,9,1,8,359,13,0.7325716178175194,0.619639013081636,0.3659546282497102,1024.0,30.0,158.89079731743666,0.0,319.38937288094576,1024.0,5.0,61.5631682397748,0.0,218.89115752811705,9
29057,29,7,1,2,1334,12,0.6438236195647414,0.4874107807505364,0.24639838857993607,2000.0,18.0,126.52556885755573,0.0,252.70496038765975,1000.0,1.5,13.201074221657835,0.0,33.29159893218051,7
29059,29,6,1,4,459,18,0.7578083920496372,0.3800609948469871,0.01703649174466295,1024.0,10.0,34.02604690293406,0.0,128.82226328084408,1024.0,2.0,24.043857398254286,0.0,128.4110643718368,6
29061,29,11,1,2,1141,13,0.6923163082437276,0.5418906810035843,0.2960349462365591,2000.0,25.0,151.75582840501792,0.0,329.45805363884006,1000.0,3.0,92.56469130824372,0.0,226.88101859972082,11
29063,29,9,1,3,1365,16,0.8211437880476721,0.7444911257823887,0.3441653090971448,1000.0,40.0,354.83440984309357,0.0,461.2334713419765,1000.0,8.0,334.86298122267,0.0,467.75096867456693,9
29065,29,8,1,4,463,10,0.5027884406460491,0.28268269718258854,0.10139784167451293,1024.0,5.0,113.2590800318679,0.0,304.45857785292026,1024.0,0.768,7.119868327659883,0.0,60.98833857409495,8
29067,29,11,1,3,739,15,0.5320306311064167,0.35220491153947714,0.008397148138368102,2000.0,10.0,22.39390440982308,0.0,95.27586470483145,1000.0,3.0,10.439015262740956,0.0,21.157795683855603,11
