LEADID,StateFIPS,n_school_districts,n_counties,n_tracts,n_blocks,n_ISPs,zoom_5_5_coverage_pct,fcc_25_3_coverage_pct,other_100_20_coverage_pct,max_MaxAdDown,median_MaxAdDown,mean_MaxAdDown,min_MaxAdDown,std_MaxAdDown,max_MaxAdUp,median_MaxAdUp,mean_MaxAdUp,min_MaxAdUp,std_MaxAdUp,n_LEADIDs
1900026,19,1,3,5,953,22,0.7293722216198634,0.708121001843218,0.23181177491054972,2000.0,50.0,170.0683087932343,0.0,324.25377176073226,2000.0,5.0,133.43982673750406,0.0,315.3453481015127,1
1900027,19,1,1,4,378,14,0.7216792536650377,0.5544202576632608,0.26543758329631273,1000.0,25.0,160.0887383385162,0.0,323.533950504908,1000.0,3.0,103.40035228787205,0.0,272.4661887911976,1
1900028,19,1,3,5,944,19,0.6318995754107439,0.5702418312719217,0.4932619531105778,1000.0,25.0,321.89154513568394,0.0,430.79212726269134,1000.0,7.0,296.85604282813364,0.0,425.7942651657741,1
1900031,19,1,2,7,726,22,0.6978021978021978,0.6465892597968069,0.21781049139539704,1000.0,35.0,99.34843458428364,0.0,231.22452960458543,1000.0,5.0,43.69992369894256,0.0,139.95441330077685,1
1900032,19,1,2,2,637,17,0.7037317196167423,0.5577407967725668,0.386535552193646,1000.0,25.0,71.9380988401412,0.0,94.06524130896229,1000.0,3.0,47.20457639939486,0.0,89.5011060903962,1
1900040,19,1,4,9,780,28,0.6323529411764706,0.5410447761194029,0.3260535557506585,1000.0,25.0,125.00307396839332,0.0,248.68300452272118,1000.0,3.0,56.45491110623353,0.0,143.39617736022217,1
1900060,19,1,2,4,468,15,0.6711645643883837,0.5635083602229393,0.45731886183631565,1000.0,25.0,187.64462012320328,0.0,308.9632146944219,1000.0,7.0,72.81203226752713,0.0,140.99735154734765,1
1903060,19,1,4,8,688,26,0.775375595456211,0.7019970685232686,0.43504946866984245,1000.0,50.0,149.1417643825577,0.0,250.06581412575432,1000.0,10.0,67.64718779772811,0.0,132.49043836976068,1
1903090,19,1,3,4,663,19,0.6478746397694525,0.6048270893371758,0.3595100864553314,1000.0,25.0,137.01125936599422,0.0,271.21107212664043,1000.0,5.0,59.14328818443804,0.0,177.87242693918083,1
1903150,19,1,2,6,621,19,0.7571565538967264,0.6308724832214765,0.34639090535543077,1000.0,25.0,149.71449280920424,0.0,304.7761800650532,1000.0,4.0,59.65973620052048,0.0,199.31745746565736,1
1903220,19,1,1,2,478,14,0.7485988791032826,0.63063784360822,0.14758473445423004,1000.0,25.0,155.5333600213504,0.0,334.7397939688529,1000.0,3.0,97.71131838804376,0.0,291.9719476532957,1
1903270,19,1,2,4,385,12,0.7139246904220369,0.6825878190548396,0.22921405104877432,1000.0,50.0,120.68941117007834,0.0,267.28213928992625,1000.0,10.0,40.08039524892596,0.0,132.743507912453,1
1903300,19,1,1,5,375,21,0.6939275220372184,0.6192458374142997,0.3596963761018609,1000.0,25.0,221.52118021547503,0.0,360.7300810623853,1000.0,4.0,84.43861214495593,0.0,178.62947108518458,1
1903360,19,1,3,8,933,22,0.6922557623685988,0.6315941749445463,0.4752628025846273,1000.0,25.0,157.7716269649918,0.0,271.8944934498491,1000.0,5.0,100.92419249686566,0.0,183.0085811524835,1
1903390,19,1,2,6,514,11,0.672796322206676,0.43733759744153505,0.27843294023585846,1000.0,15.0,164.13182090745553,0.0,312.1518880966853,1000.0,1.5,91.16508454927043,0.0,225.32634056764692,1
1903450,19,1,2,4,507,17,0.7613196431577176,0.6699208887392695,0.5657296751388655,1000.0,100.0,213.2873253661,0.0,318.08210577788543,1000.0,25.0,145.30188150143073,0.0,231.68462058091075,1
1903480,19,1,3,6,691,27,0.7269200045646468,0.6188519913271711,0.15223097112860892,2000.0,25.0,121.63773821750542,0.0,282.77175457404746,2000.0,3.0,47.104096770512385,0.0,175.49980398999716,1
1903540,19,1,1,19,351,24,0.6923368740515933,0.5937025796661608,0.369309559939302,1000.0,25.0,349.1240515933232,0.0,462.24340538970154,1000.0,3.0,202.99165212443094,0.0,386.5417661366631,1
1903570,19,1,2,8,463,27,0.6964479602916085,0.6488289126725609,0.4749495889561036,1000.0,40.0,253.68729641693812,0.0,369.4118779923808,1000.0,10.0,173.73366527066852,0.0,309.30954880746293,1
1903630,19,1,1,4,469,24,0.6096563011456628,0.5709219858156028,0.38488816148390614,1000.0,25.0,283.1864429896345,0.0,397.3691728957623,1000.0,3.0,221.4455493726132,0.0,351.68260407398236,1
1903690,19,1,1,14,470,20,0.6980281690140845,0.6119718309859155,0.3647887323943662,1000.0,25.0,278.8671847887324,0.0,418.97179204109773,1000.0,3.0,116.16437774647888,0.0,295.61504440715663,1
1903750,19,1,2,5,479,20,0.748001279181324,0.7051487048289095,0.4804924848097218,10000.0,50.0,171.69803325871442,0.0,400.261053664244,10000.0,10.0,115.92453949472336,0.0,361.1887556730157,1
1903780,19,1,2,3,478,17,0.5769372016158648,0.42196107234667646,0.3195005508630187,1000.0,10.0,180.5067910392949,0.0,338.3677707151675,1000.0,1.0,83.33526992287918,0.0,184.22127503461346,1
1903850,19,1,3,6,955,29,0.700164744645799,0.670291048874245,0.45502471169686987,1000.0,40.0,126.65996705107084,0.0,222.859058012807,1000.0,5.0,96.27731180669961,0.0,184.0063048636297,1
1903930,19,1,3,7,652,22,0.6369507008977792,0.529374704677902,0.283666719168373,1000.0,25.0,234.78563553315482,0.0,398.5943947583303,1000.0,3.0,136.93037612222398,0.0,305.54809426961594,1
1903960,19,1,2,3,502,17,0.5762041696621136,0.5600287562904386,0.33501078360891445,1000.0,25.0,156.4484184040259,0.0,310.41108899981754,1000.0,3.0,77.84487131560029,0.0,220.8750015539216,1
1904080,19,1,4,8,894,22,0.6305690339655933,0.5621967357741509,0.289258932509925,1000.0,25.0,165.05205116894575,0.0,321.09645949460725,1000.0,4.0,122.06385465372739,0.0,309.71941575263645,1
1904200,19,1,3,6,443,21,0.689567966280295,0.6379346680716543,0.341622760800843,1000.0,25.0,272.9093808219178,0.0,421.0053994586181,1000.0,5.0,184.04610158061118,0.0,367.19527315617796,1
1904380,19,1,2,3,590,13,0.6463995516951527,0.49425609414401794,0.1891286074530681,1000.0,20.0,61.1566265060241,0.0,135.37251942352916,500.0,3.0,22.810365368450547,0.0,46.89259061089023,1
1904440,19,1,3,5,681,21,0.6974190005491488,0.6234669595460369,0.4332784184514003,1000.0,50.0,139.73833058758925,0.0,223.3462308817003,500.0,10.0,59.48349588138385,0.0,85.54252629246997,1
1904560,19,1,3,6,1722,15,0.48714301345880295,0.2412736623262939,0.18328044643834118,1000.0,2.0,133.03124849545904,0.0,319.3852251541734,1000.0,0.768,93.20840595251121,0.0,273.84690708775656,1
1904620,19,1,4,5,554,18,0.6916395222584147,0.5090739879013495,0.3446564293469831,1000.0,25.0,162.97347603536528,0.0,305.72632916358583,1000.0,5.0,77.03625748410113,0.0,187.9610287275488,1
1904650,19,1,1,3,469,22,0.6102062975027145,0.5732899022801303,0.35577271082157075,1000.0,25.0,258.062070213536,0.0,388.5275479824559,1000.0,3.0,178.48231415128484,0.0,316.34136243394295,1
1904680,19,1,3,5,847,18,0.7288560045532158,0.5526465566306203,0.3995446784291406,1000.0,25.0,100.4723392145703,0.0,187.26445064097152,1000.0,3.0,53.34788571428571,0.0,89.99994509086396,1
1904740,19,1,2,4,547,21,0.6943916349809885,0.6273764258555133,0.42775665399239543,1000.0,25.0,214.98526901140684,0.0,360.3789917490769,1000.0,3.0,133.2582119771863,0.0,294.145204563149,1
1904830,19,1,3,7,652,21,0.6620498614958449,0.5817174515235457,0.4318811382523294,1000.0,25.0,233.55237975321077,0.0,361.94170425802247,1000.0,5.0,142.3592843112566,0.0,270.6430196329741,1
1904860,19,1,1,11,229,19,0.6384105960264901,0.5710264900662252,0.28294701986754967,1000.0,25.0,288.3105960264901,0.0,442.31008955338615,1000.0,3.0,163.24475198675498,0.0,359.32684340474043,1
1904950,19,1,5,8,776,20,0.6745414982903326,0.6366179670500466,0.20225883328152522,1000.0,25.0,156.0968293441094,0.0,327.96925496670815,1000.0,3.0,97.62340545021242,0.0,276.47213502672156,1
1905070,19,1,2,7,527,20,0.6761706948640483,0.5757175226586103,0.292107250755287,1000.0,25.0,196.1189599697885,0.0,362.87894090586565,1000.0,3.0,90.55336744712992,0.0,262.8135744283878,1
1905130,19,1,1,7,587,21,0.7272622345337026,0.5619806094182825,0.4242843951985226,1000.0,25.0,255.23107109879962,0.0,389.3101879179055,1000.0,5.0,102.82935180055401,0.0,214.76438819001606,1
1905190,19,1,2,5,556,16,0.7490808823529411,0.6822916666666666,0.35631127450980393,1000.0,35.0,285.4969362745098,0.0,415.05469678529926,1000.0,4.0,238.60603952205884,0.0,407.47285614850387,1
1905430,19,1,2,4,668,18,0.7119574844995571,0.5849424269264836,0.45155004428697965,1000.0,25.0,120.46634189548273,0.0,217.4902645348231,1000.0,3.0,66.55855163861824,0.0,93.09053418414,1
1905490,19,1,1,3,604,17,0.6819180819180819,0.5424575424575424,0.2627372627372627,1000.0,25.0,106.74295704295704,0.0,251.5161760273171,1000.0,3.0,84.676807992008,0.0,246.22753554972238,1
1905750,19,1,2,3,826,13,0.7226190476190476,0.694047619047619,0.49424603174603177,1000.0,30.0,114.0280753968254,0.0,191.2574325160301,250.0,5.0,75.1224126984127,0.0,91.47447293292437,1
1905790,19,1,1,11,458,17,0.52680280791321,0.4514996809189534,0.2401084875558392,1000.0,10.0,183.71593809827695,0.0,356.56111261175477,1000.0,1.0,40.054255264837266,0.0,143.46341003944556,1
1905940,19,1,4,6,758,23,0.58202839162886,0.485145616859359,0.2988438460412703,1000.0,12.0,174.13068930191716,0.0,338.209949750786,1000.0,3.0,120.45312337187181,0.0,280.2470730420397,1
1905970,19,1,2,3,738,15,0.7297152068780226,0.5330467490596453,0.3584094572810317,1000.0,25.0,84.85939459072183,0.0,160.6829232178142,250.0,3.0,44.168347483431845,0.0,85.34548389638026,1
1906000,19,1,2,3,427,17,0.6391907081303859,0.5994754589733983,0.43312101910828027,1000.0,25.0,200.37729936305732,0.0,343.05981141497745,1000.0,3.0,153.9538328962158,0.0,330.31314434376395,1
1906060,19,1,1,4,388,19,0.672372475179733,0.5881547415268743,0.4190345771995892,1000.0,25.0,193.45960287572748,0.0,349.500263455101,1000.0,3.0,32.88507086614173,0.0,92.43475688531545,1
1906240,19,1,4,8,641,16,0.6511130136986302,0.620826198630137,0.2249571917808219,1000.0,25.0,160.8870933219178,0.0,332.6784838310664,1000.0,3.0,96.06234032534248,0.0,270.91229967496065,1
1906270,19,1,2,6,287,13,0.6778093883357041,0.6408250355618776,0.2777382645803698,1000.0,25.0,168.60997724039828,0.0,339.16779457790255,1000.0,4.0,38.12394238975818,0.0,155.8667763266067,1
1906330,19,1,1,6,697,17,0.5072730056652887,0.4605726534986985,0.27239320165365183,1000.0,10.0,214.3996900934007,0.0,387.8459664763288,1000.0,1.0,89.86831051906293,0.0,203.17600494107398,1
1906510,19,1,1,13,374,17,0.7211910286156226,0.6616395978344934,0.405645784996133,10000.0,25.0,1383.694508894045,0.0,3213.2619920709144,10000.0,5.0,1257.579842742975,0.0,3245.569982490873,1
1906540,19,1,1,42,429,33,0.7280196776219384,0.6688821436047728,0.3325832112204312,1000.0,30.0,233.3040422859535,0.0,386.4183396432054,1000.0,5.0,57.79985660456353,0.0,166.06965856140346,1
1906660,19,1,2,5,376,20,0.7113821138211383,0.6146769362430466,0.3793324775353017,1000.0,25.0,211.03712023962345,0.0,342.32718974448403,1000.0,4.0,92.7136136071887,0.0,178.89740187244243,1
1906750,19,1,1,5,492,12,0.7654542196738936,0.7380397778175954,0.27109836946783733,1000.0,50.0,131.69154273427702,0.0,277.25101272582265,1000.0,20.0,71.16983551334886,0.0,206.66526871176072,1
1906780,19,1,1,2,368,16,0.7008784096162737,0.5876098012020342,0.37263060564031436,1000.0,25.0,191.74479889042996,0.0,324.36828175057775,1000.0,4.0,106.40516134997688,0.0,211.55880301118154,1
1906810,19,1,1,5,588,20,0.6839613335963701,0.6352337739199053,0.4594594594594595,1000.0,25.0,234.26741211284278,0.0,379.2744527778752,1000.0,3.0,106.28587413691064,0.0,254.43027955281818,1
1906840,19,1,1,5,375,15,0.6050101951645791,0.44567433731430234,0.394115933585785,1000.0,15.0,136.68278473638216,0.0,258.945900950468,1000.0,1.0,53.93259015438392,0.0,139.63288098511381,1
1906900,19,1,1,3,595,8,0.5589782118707739,0.5424492862509391,0.4552967693463561,1000.0,25.0,458.4536799398948,0.0,494.5470555186475,1000.0,3.0,353.86289406461304,0.0,471.8484067144379,1
1906930,19,1,1,4,466,10,0.569880418535127,0.5018684603886397,0.2671898355754858,1000.0,25.0,144.03643497757847,0.0,311.75463464621976,1000.0,3.0,40.45166591928251,0.0,120.8228865916428,1
1906960,19,1,1,3,639,15,0.7326826945965247,0.6522256605570103,0.3696738871697215,1000.0,25.0,311.49892882646986,0.0,433.8437051918201,1000.0,3.0,259.5122228040943,0.0,420.8859249786203,1
1907050,19,1,2,5,387,10,0.6914518317503392,0.6439620081411126,0.2371777476255088,1000.0,50.0,160.24301221166894,0.0,322.8425856879844,1000.0,20.0,71.43470284938942,0.0,209.8768809677868,1
1907080,19,1,2,6,661,20,0.782856561132037,0.656622213173165,0.47918151277613763,1000.0,50.0,196.50417387763412,0.0,318.1574875104738,1000.0,10.0,96.43613865417896,0.0,170.88910030328992,1
1907110,19,1,2,3,578,17,0.6743577545195052,0.4300666032350143,0.16436726926736442,1000.0,15.0,73.54614652711703,0.0,207.99305861258745,1000.0,2.0,30.376776403425307,0.0,144.2764056024218,1
1907170,19,1,1,5,624,20,0.729863481228669,0.6081911262798635,0.19368600682593856,2000.0,25.0,154.634385665529,0.0,336.8718922284257,2000.0,3.0,81.04494436860068,0.0,249.2744059312975,1
1907350,19,1,2,5,1041,16,0.5413206801107157,0.36219849742981414,0.32305258995650454,1000.0,10.0,276.23497429814154,0.0,434.86580474879287,1000.0,1.0,211.76237485172004,0.0,396.1219674369633,1
1907380,19,1,4,7,789,21,0.7125781037761478,0.556642216788916,0.37209091732319116,1000.0,25.0,99.73530743457394,0.0,197.20942545911439,1000.0,4.0,61.23289269220321,0.0,140.293838559445,1
1907410,19,1,3,6,767,12,0.5973958333333333,0.5569444444444445,0.34791666666666665,1000.0,25.0,317.0360708333333,0.0,450.7235227297447,1000.0,3.0,240.75538055555558,0.0,413.70101931838127,1
1907440,19,1,1,2,466,14,0.7369207772795217,0.6610612855007474,0.5739910313901345,1000.0,120.0,218.64910313901345,0.0,311.1556475661009,1000.0,25.0,164.87505455904335,0.0,247.3330299114386,1
1907470,19,1,3,4,912,21,0.7164220057621072,0.6542735629030045,0.22581972835779943,1000.0,50.0,120.13122513376321,0.0,244.27764451302278,1000.0,5.0,80.81499025929483,0.0,228.8294225188627,1
1907590,19,1,2,11,394,24,0.7023326572008114,0.6455375253549696,0.36240703177822853,1000.0,25.0,299.8663793103448,0.0,436.17807559554785,1000.0,3.0,175.74328566599056,0.0,357.4227819227017,1
1907620,19,1,1,6,460,19,0.7511599931259667,0.7243512631036261,0.5583433579652861,1000.0,100.0,296.2900842069084,0.0,396.3279489656165,1000.0,20.0,185.57547963567623,0.0,318.49198858421664,1
1907710,19,1,1,9,388,19,0.6446376811594203,0.5598067632850241,0.39652173913043476,1000.0,25.0,192.32908212560386,0.0,354.40876183092917,1000.0,3.0,23.66169816425121,0.0,71.81476866286354,1
1907860,19,1,3,9,395,30,0.7096237096237096,0.6638361638361638,0.38311688311688313,1000.0,25.0,319.47893772893775,0.0,441.8294279411174,1000.0,4.0,186.26458408258407,0.0,357.9506277873057,1
1907900,19,1,4,5,597,13,0.6533360128617364,0.5283360128617364,0.21262057877813506,1000.0,25.0,133.01829019292603,0.0,298.58865240970295,1000.0,3.0,101.25993247588424,0.0,278.7253420369227,1
1907920,19,1,3,5,681,21,0.6496713448214603,0.5709717534197903,0.3583229703322082,1000.0,25.0,104.68902327233967,0.0,200.82315318687557,1000.0,4.0,81.69847006573104,0.0,194.8843629894978,1
1907980,19,1,2,5,584,17,0.6996944565691837,0.6132693147097338,0.34380910810417575,1000.0,25.0,162.65975731121782,0.0,315.69571726398357,1000.0,3.0,63.7620506329114,0.0,165.71336482022025,1
1908070,19,1,4,7,779,28,0.5411404046597179,0.5092581238503985,0.29944819129368483,1000.0,25.0,187.02021925199264,0.0,359.8099187190746,1000.0,3.0,94.4331364806867,0.0,238.00233301684725,1
1908130,19,1,2,4,1158,17,0.5564623584277149,0.23084610259826782,0.15456362425049966,1000.0,6.0,120.42804796802132,0.0,303.64604850834627,1000.0,1.0,84.44437408394404,0.0,267.3693029686685,1
1908220,19,1,1,21,346,15,0.7334630350194552,0.6971465629053177,0.32529182879377433,1000.0,50.0,259.48780804150454,0.0,405.82757033555674,1000.0,5.0,56.81552996108949,0.0,203.38658374175887,1
1908310,19,1,3,6,1285,17,0.5058298546135023,0.4304016122067079,0.21304160069094574,1000.0,6.0,156.7531826687779,0.0,334.8425755432413,1000.0,1.0,81.35316481934647,0.0,246.6309812295986,1
1908520,19,1,2,9,596,26,0.7460337768679631,0.6307574206755373,0.3834442169907881,1000.0,25.0,235.59352610030706,0.0,388.8060167165454,1000.0,4.0,132.9682200614125,0.0,317.17171299771576,1
1908550,19,1,2,3,420,13,0.6782994923857868,0.6138959390862944,0.22557106598984772,1000.0,50.0,160.41878172588832,0.0,316.592714804055,1000.0,5.0,83.35459390862944,0.0,229.7490316794315,1
1908580,19,1,2,36,419,27,0.6286695127855289,0.5745345715417455,0.2892478324017429,1000.0,25.0,268.5091217816117,0.0,428.4190662584459,1000.0,3.0,138.1006778750935,0.0,333.41979966834714,1
1908610,19,1,2,3,835,11,0.609355561084847,0.5961682010450361,0.3782035332172182,1000.0,25.0,319.1076138342871,0.0,450.3687764158253,1000.0,3.0,277.6934341876089,0.0,438.1870760821101,1
1908730,19,1,2,5,521,17,0.7211644086415232,0.4793116074697913,0.30007323324789453,1000.0,20.0,159.2646466495789,0.0,301.08529082910593,1000.0,1.5,78.83738557305016,0.0,195.6120160341404,1
1908880,19,1,2,3,479,20,0.6365862189576775,0.5953130465197621,0.45120671563483733,1000.0,25.0,227.40434137810422,0.0,357.5758923202179,1000.0,3.0,174.51602168590415,0.0,323.40213297321634,1
1908910,19,1,2,7,842,20,0.7041177772858092,0.43491255257914546,0.18109364622537083,1000.0,18.0,107.05922072171795,0.0,263.53608428493914,1000.0,1.0,32.2653916316139,0.0,113.42019684727487,1
1908940,19,1,2,5,394,19,0.6994855004677268,0.627689429373246,0.3491580916744621,10000.0,25.0,353.66031337698786,0.0,1378.0950655853499,10000.0,5.0,279.78264499532276,0.0,1370.1301741570014,1
1908970,19,1,2,67,394,26,0.6687758196935627,0.5724520211263923,0.3710191915494431,1000.0,25.0,278.9026838885112,0.0,415.2074466909729,1000.0,3.0,76.48987041782146,0.0,231.3822771951172,1
1909060,19,1,2,2,1179,8,0.4022503516174402,0.15822784810126583,0.11251758087201125,1000.0,2.0,50.06957102672292,0.0,180.18016521942823,1000.0,0.064,44.052354430379744,0.0,179.21469183661955,1
1909120,19,1,3,6,464,20,0.7618194348725017,0.7064093728463129,0.4027567195037905,10000.0,30.0,385.10130944176433,0.0,1545.6562009072459,10000.0,8.0,308.91043749138527,0.0,1541.8683635807163,1
1909480,19,1,2,25,495,27,0.6613471502590673,0.5915025906735751,0.3423834196891192,2000.0,25.0,253.20430176165803,0.0,398.27629092752284,2000.0,3.0,117.56899316062176,0.0,280.9900375582497,1
1909540,19,1,2,3,441,17,0.7202561509942703,0.6295921806538591,0.2810920121334681,1000.0,25.0,126.70761712167172,0.0,245.29641344237314,1000.0,5.0,82.72192517694641,0.0,194.0825535073163,1
1909570,19,1,4,6,874,19,0.687787610619469,0.5181120943952803,0.224070796460177,1000.0,25.0,90.70466076696165,0.0,214.65231209843108,1000.0,3.0,38.90527339233038,0.0,152.44143964851278,1
1909600,19,1,3,3,381,16,0.6657754010695187,0.5790679908326967,0.38082505729564553,1000.0,25.0,173.3840718105424,0.0,325.6028056872012,1000.0,3.0,98.82157524828112,0.0,276.636130887716,1
1909990,19,1,3,5,635,17,0.7270360190944597,0.5825256762621148,0.38405901923911473,1000.0,25.0,174.6884854621727,0.0,317.61724807783963,1000.0,5.0,117.49739592072906,0.0,263.4282364836398,1
1910050,19,1,2,4,745,20,0.7268607286037999,0.647899599093603,0.35924699320202197,1000.0,25.0,131.49965347742722,0.0,280.1528520811341,1000.0,4.0,56.2998242984138,0.0,192.43976410790546,1
1910110,19,1,1,2,623,17,0.6869009584664537,0.6277955271565495,0.33865814696485624,1000.0,25.0,154.49920127795528,0.0,273.0012940170725,1000.0,5.0,142.5859552715655,0.0,275.8918067922698,1
1910130,19,1,2,4,539,24,0.6224543080939948,0.5840731070496084,0.3733681462140992,1000.0,25.0,234.38472584856396,0.0,372.0245686376211,1000.0,3.0,146.20331644908617,0.0,283.6920444733229,1
1910340,19,1,3,6,1179,22,0.7476658679666198,0.560356936296786,0.11732628273981657,2000.0,25.0,96.14384863257044,0.0,244.5946931557888,2000.0,3.0,60.787274890523015,0.0,223.70143665611798,1
1910350,19,1,4,5,1379,18,0.5253633936517353,0.4569860575496885,0.24503114802729162,1000.0,10.0,139.08023316523287,0.0,313.23277733133637,1000.0,1.0,123.66412963512312,0.0,311.16520546663446,1
1910410,19,1,1,3,306,8,0.6164978292329957,0.3656536420646406,0.24553786782440906,1000.0,15.0,183.97346840328026,0.0,353.96584103835426,1000.0,1.0,114.49464447660395,0.0,289.8633167007815,1
1910500,19,1,2,4,515,12,0.6459099915086329,0.555618454571186,0.3806962921030286,1000.0,40.0,170.45089838664023,0.0,314.5525231175905,1000.0,10.0,129.92876761958675,0.0,289.8824975230185,1
1910690,19,1,3,6,688,22,0.710838389409818,0.6598179812465527,0.4433259790402648,1000.0,50.0,127.76496138996139,0.0,208.32208254051227,1000.0,7.0,60.26291919470491,0.0,89.91873245752032,1
1910950,19,1,1,4,724,15,0.6915064102564102,0.6814903846153846,0.5378605769230769,1000.0,100.0,209.94751602564102,0.0,330.93425376410585,1000.0,50.0,151.0824983974359,0.0,269.30093612376976,1
1910980,19,1,3,5,671,22,0.7171353373043358,0.6827815486909544,0.21775869233965922,1000.0,25.0,125.46488433301012,0.0,282.0827830647394,1000.0,3.0,68.96258429145311,0.0,225.0822899033401,1
1911040,19,1,2,2,577,10,0.5075452716297787,0.41146881287726356,0.39285714285714285,1000.0,10.0,380.1345573440644,0.0,480.3172015655211,1000.0,1.0,296.0446810865191,0.0,448.54541427259255,1
1911070,19,1,2,5,601,22,0.7601832160968428,0.7222313103222641,0.4246687387534762,1000.0,40.0,136.039996728284,0.0,243.87583809434128,1000.0,5.0,68.7391735645346,0.0,147.41143995667684,1
1911250,19,1,4,5,850,22,0.5540867622416682,0.53267547942655,0.32731334946937257,1000.0,25.0,191.39610873207968,0.0,342.6491276502166,1000.0,3.0,158.66781195308135,0.0,340.9297175847163,1
1911340,19,1,5,9,705,16,0.6972537257474928,0.6621051644952667,0.21679632580373043,1000.0,50.0,144.97895885275096,0.0,307.0767600815413,1000.0,4.0,69.61452207329647,0.0,208.29253515657965,1
1911790,19,1,4,9,828,19,0.7181743194940885,0.6702410411511319,0.5173677939693887,1000.0,100.0,158.8987260562735,0.0,266.16389220804143,1000.0,50.0,100.07403171111723,0.0,171.47690677461546,1
1911820,19,1,1,12,570,20,0.7458190013047088,0.4966196180761476,0.41726960028466376,1000.0,18.0,266.9505396750089,0.0,396.85887543019106,1000.0,1.0,166.78033756375282,0.0,324.10620350032497,1
1911850,19,1,3,8,520,14,0.6247522968834445,0.5505314357773374,0.22698612862547288,1000.0,25.0,165.73148982165375,0.0,337.427893274347,1000.0,3.0,53.47070365699874,0.0,173.81446882559982,1
1912120,19,1,2,5,869,17,0.6858068315665489,0.5630153121319199,0.14679034157832743,1000.0,25.0,133.6953769140165,0.0,311.4391034496748,1000.0,3.0,88.14371260306243,0.0,243.2796427528133,1
1912230,19,1,4,5,808,23,0.7434203736195686,0.5706471256063578,0.09701723604087109,1000.0,25.0,62.333419341521314,0.0,163.43668727429042,1000.0,3.0,20.793732273712457,0.0,99.56503073486311,1
1912330,19,1,2,6,691,18,0.7386868951085535,0.6302641904263667,0.508239602406487,1000.0,100.0,198.63006800941668,0.0,319.44981907355964,1000.0,20.0,122.1430115092859,0.0,238.36061948103202,1
1912480,19,1,3,4,529,15,0.7826429358954166,0.7191683729721216,0.3595841864860608,1000.0,35.0,269.92849267601196,0.0,399.9994295513567,1000.0,5.0,232.0624580248858,0.0,391.80371816081845,1
1912510,19,1,2,7,468,22,0.7364147407870081,0.6664584634603373,0.3537372475536123,1000.0,25.0,188.00156152404747,0.0,327.87220686642837,1000.0,5.0,101.0259866749948,0.0,240.828951475183,1
1912600,19,1,3,4,740,19,0.6839546191247974,0.6218800648298217,0.30777957860615884,1000.0,35.0,145.8689627228525,0.0,296.2406640063435,1000.0,5.0,92.75971539708266,0.0,240.1075119206751,1
1912660,19,1,4,6,570,22,0.7193446088794926,0.6489164904862579,0.39283826638477803,10000.0,30.0,139.25978329809726,0.0,311.686449180722,10000.0,8.0,71.00008562367866,0.0,238.4557218228111,1
1912690,19,1,2,5,358,15,0.7556693489392831,0.5269446476469154,0.1933674713484516,1000.0,25.0,150.05462082418921,0.0,324.7240925526323,500.0,3.0,47.12287539624482,0.0,137.74955492711373,1
1912750,19,1,2,3,592,17,0.45879793309763395,0.4321457710089747,0.24612455806363884,1000.0,2.0,181.79722273592603,0.0,366.4096992907758,1000.0,0.512,120.33342507478923,0.0,284.04203387503065,1
1912810,19,1,4,8,891,25,0.7095865515674693,0.6634257155838256,0.40554293502953204,1000.0,40.0,134.8466151749205,0.0,249.14315624432004,1000.0,5.0,110.06835220354384,0.0,235.97782473904437,1
1913110,19,1,2,4,887,20,0.654969718560741,0.5678660491628073,0.34538653366583544,1000.0,25.0,112.17269326683292,0.0,243.2162718176378,1000.0,3.0,52.031504096900605,0.0,168.01857125806106,1
1913200,19,1,2,5,759,17,0.6646329062436445,0.6412446613788896,0.40166768354687815,2000.0,25.0,265.85967053081146,0.0,467.6321600336912,2000.0,4.0,177.26675533862112,0.0,428.678663959747,1
1913230,19,1,4,6,855,21,0.6061102831594635,0.4371087928464978,0.28017883755588674,1000.0,10.0,223.33211624441134,0.0,392.7637367469224,1000.0,1.0,147.36503368107304,0.0,304.25626317678547,1
1913290,19,1,2,5,473,21,0.755,0.7345,0.42766666666666664,10000.0,50.0,156.36417166666666,0.0,282.4875487401985,10000.0,10.0,71.42303566666666,0.0,176.16881125890788,1
1913320,19,1,2,4,683,21,0.6260983361375958,0.5789867264909329,0.35408487567769675,1000.0,25.0,168.7855696391849,0.0,324.1869621470891,1000.0,4.0,65.58505402879042,0.0,177.14414022715866,1
1913350,19,1,1,4,430,12,0.6068580542264753,0.4318181818181818,0.4059011164274322,1000.0,15.0,157.81060606060606,0.0,315.076082540934,1000.0,1.0,26.455127591706542,0.0,102.84663453486291,1
1913380,19,1,2,4,717,19,0.7102680533177091,0.5431375421122016,0.24505639373077487,1000.0,25.0,115.02167862897319,0.0,267.3865253789508,1000.0,3.0,63.188182803574044,0.0,211.18559119281298,1
1913440,19,1,1,2,752,14,0.6394673950153636,0.5783543871628543,0.13758962103106862,1000.0,25.0,125.33646295664049,0.0,301.94954838470153,1000.0,3.0,82.46291635370434,0.0,235.45128541311902,1
1913470,19,1,2,4,678,19,0.7731230877853612,0.6109672864203342,0.41727465285949633,1000.0,25.0,125.88697340550718,0.0,234.5114970503338,1000.0,4.0,60.29022240527183,0.0,142.33787346659875,1
